   241.995    241.92    0.0023      0.05
   295.223    295.19    0.0018      0.03
   351.932    351.95    0.0018      0.01
    510.77    511.28       0.1      0.17
    609.32    609.39     0.005      0.02
    768.36    768.42     0.005       0.1
    785.96     786.3      0.08      0.19
    915.75    911.62      0.13      0.08
   934.056     934.1     0.006      0.13
   1120.29   1120.45     0.006      0.04
   1238.12   1238.17     0.007      0.07
    1377.7   1377.76     0.008      0.09
   1460.82   1460.89     0.005      0.02
   1509.21   1509.45      0.01      0.15
   1661.27   1661.46     0.016      0.18
   1729.59   1729.68     0.011       0.1
   1764.49    1764.6      0.01      0.04
   1847.43   1847.51     0.013      0.12
   2109.98    2103.6      0.08      0.24
      2120   2118.82       0.1      0.15
   2204.06   2204.21     0.022      0.08
    2447.7   2447.66      0.03      0.13
   2614.51   2614.47      0.01      0.05
