   241.995    241.99    0.0023      0.04
   295.223    295.17    0.0018      0.02
   351.932    351.96    0.0018      0.01
    609.32    609.41     0.005      0.02
    768.36    768.45     0.005      0.07
    785.96    785.92      0.08      0.18
   934.056    934.11     0.006      0.11
   1120.29   1120.42     0.006      0.05
   1238.12   1238.19     0.007      0.08
    1377.7   1377.65     0.008      0.09
   1509.21   1509.49      0.01      0.22
   1729.59    1729.4     0.011      0.11
   1764.49   1764.52      0.01      0.06
   1847.43   1847.32     0.013       0.2
   2204.06   2204.07     0.022      0.15
