   241.995    242.04    0.0023      0.03
   295.223    295.26    0.0018      0.02
   351.932    351.97    0.0018      0.01
    609.32    609.42     0.005      0.02
    768.36    768.55     0.005      0.06
    785.96    786.19      0.08      0.21
   934.056    934.23     0.006      0.11
   1120.29   1120.39     0.006      0.04
   1238.12   1238.07     0.007      0.08
    1377.7   1377.63     0.008      0.09
   1509.21   1509.38      0.01      0.17
   1729.59   1729.46     0.011      0.11
   1764.49   1764.51      0.01      0.05
   1847.43   1847.44     0.013      0.19
   2204.06   2204.16     0.022      0.12
