    412.57      241.88        0.64       14.85        0.03        0.02     1062.57
    990.92      295.19        0.73       23.08        0.02        0.02     2552.11
   1757.52      351.92        0.75       27.06        0.01        0.01     4526.49
   1368.40      609.36        0.82       23.46        0.01        0.01     3524.32
    124.02      768.49        0.93        7.67        0.06        0.05      319.41
     36.76      785.83        0.74        4.52        0.10        0.08       94.67
     61.47      933.98        0.89        6.02        0.10        0.07      158.32
    345.76     1120.32        0.98       11.96        0.04        0.03      890.52
    115.72     1238.24        0.97        7.24        0.07        0.05      298.03
     99.82     1377.62        1.19        7.13        0.10        0.07      257.10
     35.29     1509.17        0.90        4.54        0.12        0.15       90.88
     14.92     1660.97        0.69        3.06        0.16        0.19       38.43
     76.55     1729.50        1.22        6.20        0.11        0.09      197.14
    282.02     1764.33        1.13       10.95        0.05        0.04      726.35
     31.27     1847.35        1.03        4.19        0.16        0.14       80.53
     14.60     2118.23        0.79        3.32        0.21        0.14       37.60
     71.39     2204.10        1.36        6.23        0.13        0.10      183.86
     13.17     2447.64        0.50        3.13        0.24        0.20       33.92
