    269.47      241.93        0.75       12.53        0.04        0.03      694.26
    697.95      295.22        0.77       19.87        0.02        0.02     1798.20
   1193.34      351.95        0.76       22.36        0.02        0.01     3074.51
    941.94      609.36        0.86       19.50        0.02        0.01     2426.80
     89.63      768.39        1.00        6.66        0.08        0.06      230.93
     23.32      785.92        0.97        4.11        0.20        0.18       60.08
     42.60      934.16        0.88        4.83        0.12        0.09      109.76
    234.35     1120.30        1.04        9.92        0.05        0.04      603.78
     75.66     1238.08        0.93        6.03        0.08        0.07      194.92
     65.94     1377.47        1.14        5.98        0.13        0.10      169.89
     12.86     1509.49        0.45        2.67        0.11        0.08       33.13
     42.17     1729.27        0.90        4.53        0.11        0.10      108.65
    202.03     1764.31        1.20        9.73        0.06        0.04      520.51
     27.98     1847.00        0.99        3.93        0.17        0.13       72.09
     49.99     2203.85        1.38        5.80        0.19        0.16      128.79
