   241.995    241.95    0.0023      0.04
   295.223    295.21    0.0018      0.02
   351.932    351.93    0.0018      0.02
    609.32    609.38     0.005      0.02
    768.36    768.39     0.005      0.07
    785.96    786.15      0.08      0.23
   934.056    934.27     0.006      0.12
   1120.29   1120.32     0.006      0.05
   1238.12   1238.28     0.007      0.08
    1377.7   1377.57     0.008       0.1
   1509.21   1509.46      0.01      0.18
   1729.59   1729.34     0.011      0.13
   1764.49   1764.49      0.01      0.06
   1847.43   1847.47     0.013      0.13
   2204.06   2203.82     0.022      0.12
