   241.995    241.95    0.0023      0.04
   295.223    295.16    0.0018      0.02
   351.932    351.92    0.0018      0.01
    609.32    609.33     0.005      0.02
    768.36    768.49     0.005      0.07
    785.96     786.1      0.08      0.19
   934.056    934.13     0.006      0.14
   1120.29   1120.28     0.006      0.05
   1238.12   1238.43     0.007      0.07
    1377.7   1377.59     0.008      0.08
   1509.21   1509.25      0.01      0.19
   1729.59   1729.26     0.011      0.11
   1764.49    1764.5      0.01      0.06
   1847.43    1847.2     0.013      0.17
   2204.06   2203.88     0.022      0.14
