   241.995    241.94    0.0023      0.04
   295.223    295.19    0.0018      0.02
   351.932    351.95    0.0018      0.02
    609.32    609.37     0.005      0.02
    768.36    768.44     0.005      0.07
    785.96    785.83      0.08      0.15
   934.056    933.92     0.006      0.12
   1120.29   1120.34     0.006      0.04
   1238.12   1238.13     0.007      0.11
    1377.7    1377.6     0.008      0.09
   1509.21   1509.17      0.01      0.15
   1729.59   1729.17     0.011      0.12
   1764.49   1764.47      0.01      0.06
   1847.43   1847.11     0.013      0.15
   2204.06   2203.86     0.022      0.12
