    394.96      241.95        0.86       15.61        0.04        0.03     1017.70
    894.46      295.20        0.85       22.62        0.02        0.02     2304.75
   1562.85      351.94        0.86       25.73        0.01        0.01     4026.99
   1240.53      609.36        0.92       22.52        0.02        0.01     3196.47
    115.98      768.42        1.00        7.43        0.07        0.05      298.85
     32.10      786.01        0.85        4.49        0.15        0.13       82.70
     62.84      934.42        1.29        6.25        0.16        0.12      161.93
    294.02     1120.41        1.05       11.06        0.04        0.03      757.59
    101.02     1238.32        1.17        6.96        0.09        0.08      260.29
     81.27     1377.57        1.06        6.58        0.10        0.07      209.40
     34.97     1509.19        1.12        4.46        0.18        0.13       90.10
     70.37     1729.36        1.26        5.94        0.12        0.11      181.31
    280.59     1764.57        1.22       11.13        0.05        0.04      723.00
     33.21     1847.47        1.24        4.20        0.19        0.13       85.57
     61.38     2204.19        1.33        5.65        0.14        0.11      158.16
