   241.995    241.93    0.0023      0.03
   295.223    295.19    0.0018      0.02
   351.932    351.93    0.0018      0.01
    609.32    609.35     0.005      0.01
    768.36    768.51     0.005      0.06
    785.96    785.92      0.08      0.12
   934.056    933.91     0.006      0.08
   1120.29   1120.42     0.006      0.04
   1238.12    1238.2     0.007      0.07
    1377.7   1377.71     0.008      0.09
   1509.21   1509.62      0.01      0.18
   1661.27   1661.24     0.016      0.18
   1729.59   1729.46     0.011      0.09
   1764.49   1764.43      0.01      0.05
   1847.43    1847.4     0.013      0.16
      2120   2118.64       0.1      0.27
   2204.06   2203.86     0.022       0.1
