   241.995    241.93    0.0023      0.04
   295.223    295.17    0.0018      0.03
   351.932    351.97    0.0018      0.02
    609.32    609.39     0.005      0.02
    768.36    768.46     0.005      0.08
    785.96    786.07      0.08      0.18
   934.056    934.21     0.006      0.09
   1120.29   1120.36     0.006      0.04
   1238.12   1238.01     0.007       0.1
    1377.7   1377.67     0.008      0.11
   1509.21   1509.24      0.01      0.21
   1729.59   1729.31     0.011      0.13
   1764.49   1764.44      0.01      0.06
   1847.43   1847.94     0.013      0.26
   2204.06   2203.98     0.022      0.18
