    379.43      241.93        0.75       14.90        0.03        0.03      977.38
    850.84      295.17        0.75       22.51        0.02        0.02     2191.69
   1612.18      351.96        0.79       26.10        0.01        0.01     4152.85
   1265.49      609.43        0.88       22.62        0.02        0.01     3259.79
    120.80      768.47        0.94        7.72        0.07        0.06      311.17
     26.34      785.96        0.79        4.19        0.16        0.10       67.86
     58.08      934.26        0.89        5.78        0.10        0.08      149.61
    318.52     1120.46        1.05       11.49        0.04        0.03      820.49
    107.87     1238.33        1.02        7.01        0.07        0.06      277.85
     90.76     1377.70        1.07        6.90        0.09        0.08      233.78
     31.51     1509.19        1.29        4.79        0.26        0.21       81.17
     67.36     1729.58        1.19        5.68        0.11        0.09      173.52
    273.80     1764.66        1.16       12.17        0.06        0.04      705.29
     29.30     1847.83        1.03        3.99        0.17        0.13       75.46
     60.86     2204.10        1.40        6.05        0.16        0.11      156.77
