   241.995    241.96    0.0023      0.05
   295.223    295.12    0.0018      0.02
   351.932    351.91    0.0018      0.01
    510.77    510.97       0.1       0.2
    609.32    609.38     0.005      0.02
    768.36    768.44     0.005      0.11
    785.96    786.33      0.08      0.15
    915.75    911.69      0.13      0.12
   934.056    934.01     0.006      0.12
   1120.29   1120.41     0.006      0.04
   1238.12   1238.23     0.007      0.07
    1377.7   1377.54     0.008      0.12
   1460.82   1460.91     0.005      0.02
   1509.21    1509.4      0.01      0.15
   1661.27   1661.74     0.016      0.12
   1729.59   1729.62     0.011      0.09
   1764.49   1764.62      0.01      0.04
   1847.43   1847.43     0.013      0.11
   2109.98   2103.56      0.08      0.24
      2120   2118.27       0.1      0.15
   2204.06   2204.18     0.022      0.08
    2447.7   2447.87      0.03      0.14
   2614.51   2614.49      0.01      0.05
