   241.995    241.98    0.0023      0.05
   295.223    295.22    0.0018      0.02
   351.932    351.93    0.0018      0.01
    510.77    510.92       0.1      0.13
    609.32    609.38     0.005      0.01
    768.36     768.5     0.005      0.08
    785.96    785.77      0.08      0.26
    915.75    911.47      0.13      0.12
   934.056    933.94     0.006      0.13
   1120.29   1120.37     0.006      0.04
   1238.12   1238.17     0.007      0.07
    1377.7   1377.65     0.008       0.1
   1460.82   1460.86     0.005      0.02
   1509.21   1509.27      0.01      0.18
   1661.27   1661.26     0.016      0.13
   1729.59   1729.61     0.011      0.09
   1764.49   1764.46      0.01      0.03
   1847.43   1847.34     0.013      0.13
   2109.98    2103.2      0.08      0.36
      2120   2118.76       0.1      0.22
   2204.06      2204     0.022      0.07
    2447.7   2447.56      0.03      0.14
   2614.51   2614.39      0.01      0.06
