    463.87      241.71        0.69       25.64        0.04        0.04     1194.00
   1002.16      294.96        0.66       30.64        0.02        0.02     2579.55
   1927.12      351.75        0.71       32.92        0.01        0.01     4960.37
    208.54      510.60        1.28       21.18        0.14        0.14      536.79
   1636.19      609.26        0.81       28.68        0.02        0.01     4211.53
    166.46      768.42        0.92       14.34        0.09        0.07      428.46
     46.17      785.52        0.89       11.89        0.27        0.20      118.84
     70.88      911.40        0.77       10.59        0.00        0.16      182.43
    118.41      933.97        0.97       13.04        0.13        0.11      304.79
    486.43     1120.39        0.97       16.95        0.04        0.03     1252.06
    182.67     1238.39        0.97       12.12        0.07        0.06      470.19
    160.68     1377.75        1.05       12.50        0.09        0.09      413.58
   1669.57     1460.95        1.13       26.44        0.02        0.01     4297.45
     79.85     1509.31        1.03        7.28        0.11        0.08      205.54
     36.01     1661.48        1.06        6.08        0.22        0.19       92.68
    121.03     1729.74        1.19        8.06        0.09        0.09      311.52
    588.26     1764.68        1.21       15.82        0.03        0.03     1514.16
     75.49     1847.71        1.05        6.54        0.10        0.11      194.31
     44.93     2102.93        1.83        6.57        0.30        0.25      115.65
     40.04     2118.65        1.17        4.91        0.18        0.12      103.05
    168.39     2204.38        1.44        9.09        0.09        0.07      433.44
     50.50     2448.07        1.47        5.84        0.22        0.14      129.99
    391.14     2614.84        1.50       14.58        0.06        0.05     1006.79
