   241.995    241.92    0.0023      0.03
   295.223    295.17    0.0018      0.02
   351.932    351.91    0.0018      0.01
    609.32    609.37     0.005      0.01
    768.36    768.49     0.005      0.06
    785.96    785.82      0.08      0.14
   934.056    934.23     0.006      0.08
   1120.29   1120.28     0.006      0.04
   1238.12   1238.13     0.007      0.07
    1377.7   1377.61     0.008      0.12
   1509.21   1509.24      0.01      0.15
   1729.59   1729.51     0.011      0.11
   1764.49   1764.43      0.01      0.05
   1847.43   1847.25     0.013      0.16
   2204.06   2203.71     0.022      0.12
