    383.56      241.99        0.79       14.77        0.03        0.03      988.17
    844.80      295.22        0.78       21.54        0.02        0.02     2176.49
   1511.81      351.92        0.80       25.18        0.01        0.01     3894.94
   1231.90      609.37        0.90       22.38        0.02        0.01     3173.79
    120.19      768.50        0.88        7.61        0.06        0.04      309.64
     23.82      786.13        0.91        4.26        0.21        0.20       61.36
     52.77      934.18        0.91        5.41        0.11        0.10      135.96
    279.42     1120.33        1.01       10.78        0.04        0.03      719.88
    110.32     1238.01        1.12        7.15        0.08        0.06      284.23
     82.59     1377.57        1.00        6.54        0.09        0.06      212.79
     32.14     1509.32        1.05        4.35        0.17        0.11       82.82
     58.73     1729.40        1.10        5.31        0.11        0.09      151.31
    261.43     1764.44        1.24       10.66        0.05        0.04      673.54
     32.91     1847.38        1.26        4.48        0.19        0.18       84.78
     62.36     2204.09        1.15        5.66        0.12        0.09      160.66
