    371.40      241.96        0.80       15.03        0.04        0.03      957.00
    877.55      295.20        0.80       22.36        0.02        0.02     2261.21
   1556.94      351.94        0.85       25.82        0.01        0.01     4011.82
   1233.15      609.39        0.88       22.47        0.02        0.01     3177.48
    117.38      768.52        0.95        7.55        0.07        0.06      302.47
     28.49      785.91        1.08        4.57        0.21        0.14       73.41
     57.94      933.96        0.92        5.56        0.10        0.06      149.30
    281.39     1120.32        1.08       10.93        0.04        0.04      725.06
    104.33     1238.19        0.94        6.84        0.07        0.05      268.82
     94.51     1377.42        1.04        6.68        0.08        0.06      243.53
     33.97     1508.74        1.35        4.58        0.21        0.16       87.52
     58.76     1729.29        1.05        5.39        0.11        0.10      151.41
    263.17     1764.34        1.30       10.82        0.06        0.04      678.12
     35.97     1847.29        0.90        4.20        0.12        0.10       92.69
     65.17     2204.22        1.37        6.12        0.15        0.11      167.94
