     61.57      241.97        0.73        5.59        0.08        0.05      158.57
    140.94      295.18        0.72        8.36        0.05        0.04      363.00
    265.74      351.91        0.72       11.16        0.03        0.03      684.39
    200.18      609.38        0.78        9.26        0.04        0.03      515.56
     11.44      768.84        0.71        2.77        0.21        0.17       29.46
      2.87      786.50        0.23        1.41        0.13        0.10        7.39
      3.39      932.84        0.53        2.31        0.42        0.49        8.73
     40.02     1120.54        0.82        4.46        0.10        0.08      103.06
      8.72     1238.41        0.76        2.92        0.28        0.29       22.46
      8.94     1378.12        0.58        2.62        0.21        0.13       23.02
      5.53     1509.92        1.94       15.70        0.01        8.29       14.25
      5.58     1730.10        0.34        2.04        0.14        0.14       14.38
