   241.995    241.93    0.0023      0.04
   295.223    295.19    0.0018      0.03
   351.932    351.95    0.0018      0.02
    609.32    609.39     0.005      0.02
    768.36    768.61     0.005      0.07
    785.96    785.92      0.08      0.23
   934.056    934.09     0.006       0.1
   1120.29    1120.4     0.006      0.05
   1238.12   1238.27     0.007       0.1
    1377.7    1377.7     0.008      0.12
   1509.21   1509.52      0.01      0.22
   1729.59   1729.39     0.011      0.13
   1764.49    1764.5      0.01      0.07
   1847.43   1847.69     0.013      0.22
   2204.06    2203.9     0.022      0.16
