    360.73      242.00        0.65       23.82        0.05        0.05      928.84
    836.48      295.21        0.70       31.23        0.03        0.03     2153.84
   1502.45      351.89        0.72       30.17        0.02        0.01     3868.65
    162.28      510.78        1.25       20.02        0.17        0.17      417.85
   1391.04      609.38        0.82       27.06        0.02        0.01     3581.78
    138.62      768.58        0.97       14.66        0.11        0.11      356.93
     32.08      786.21        0.95       10.48        0.39        0.27       82.61
     83.89      911.58        0.98       12.14        0.15        0.18      216.02
     54.84      934.07        0.83       10.11        0.19        0.14      141.20
    399.29     1120.29        0.95       15.31        0.04        0.04     1028.14
    165.54     1238.25        1.00       11.86        0.08        0.07      426.26
    111.55     1377.45        1.09       11.33        0.12        0.11      287.23
   1674.97     1460.87        1.09       26.47        0.02        0.01     4312.88
     63.24     1509.24        1.13        7.35        0.15        0.12      162.84
     46.89     1661.45        1.38        6.93        0.22        0.22      120.72
    114.31     1729.54        1.19        7.73        0.09        0.08      294.33
    475.93     1764.55        1.20       14.44        0.04        0.03     1225.47
     64.73     1847.46        1.22        6.06        0.13        0.10      166.68
     44.78     2103.68        1.78        6.95        0.39        0.27      115.29
     33.92     2118.66        1.37        6.12        0.29        0.21       87.33
    152.61     2204.27        1.31        8.42        0.08        0.06      392.95
     36.29     2447.49        1.16        4.55        0.17        0.13       93.44
    404.52     2614.44        1.43       13.43        0.05        0.04     1041.61
