    405.69      241.94        0.73       14.87        0.03        0.02     1045.04
    916.27      295.18        0.76       22.90        0.02        0.02     2360.25
   1615.31      351.94        0.77       25.95        0.01        0.01     4160.91
   1302.07      609.39        0.86       22.74        0.02        0.01     3354.03
    132.14      768.50        0.87        7.80        0.05        0.05      340.39
     33.12      786.20        0.97        4.68        0.16        0.13       85.31
     71.74      934.10        1.08        6.17        0.11        0.08      184.79
    306.82     1120.44        1.01       11.31        0.04        0.03      790.35
    121.47     1238.15        1.10        7.63        0.08        0.07      312.89
     89.09     1377.60        1.11        6.86        0.10        0.07      229.49
     34.94     1509.17        0.99        4.42        0.14        0.12       90.00
     59.72     1729.66        0.99        5.35        0.10        0.08      153.84
    281.63     1764.44        1.16       11.03        0.05        0.04      725.45
     34.35     1847.51        1.07        4.45        0.16        0.12       88.48
     61.04     2203.61        1.44        6.28        0.17        0.12      157.22
