   241.995    241.96    0.0023      0.04
   295.223    295.18    0.0018      0.02
   351.932    351.94    0.0018      0.02
    609.32    609.38     0.005      0.02
    768.36    768.42     0.005      0.07
    785.96    785.85      0.08      0.18
   934.056     934.2     0.006      0.09
   1120.29   1120.33     0.006      0.05
   1238.12   1238.23     0.007      0.01
    1377.7   1377.62     0.008      0.13
   1509.21   1509.42      0.01      0.17
   1729.59   1729.51     0.011      0.18
   1764.49   1764.45      0.01      0.06
   1847.43   1847.22     0.013      0.25
   2204.06   2203.76     0.022      0.13
