    331.74      241.95        0.77       13.87        0.04        0.03      854.74
    795.23      295.15        0.80       20.74        0.02        0.02     2048.93
   1423.16      351.92        0.81       24.56        0.01        0.01     3666.78
   1154.84      609.33        0.89       21.58        0.02        0.01     2975.47
    111.07      768.49        0.92        7.32        0.07        0.06      286.17
     31.04      786.10        1.16        4.63        0.19        0.22       79.98
     64.87      934.13        1.29        6.26        0.14        0.12      167.14
    237.54     1120.28        1.10       10.02        0.05        0.04      612.02
    101.95     1238.43        0.96        6.70        0.07        0.06      262.68
     72.96     1377.60        0.93        6.01        0.08        0.07      187.98
     36.75     1509.25        1.28        4.76        0.19        0.13       94.68
     49.68     1729.27        1.01        4.91        0.11        0.09      128.01
    248.66     1764.50        1.24       10.44        0.06        0.05      640.66
     44.02     1847.21        1.35        4.88        0.17        0.14      113.42
     69.01     2203.89        1.35        6.37        0.14        0.10      177.81
