   241.995    241.97    0.0023      0.03
   295.223     295.2    0.0018      0.02
   351.932    351.94    0.0018      0.01
    609.32    609.39     0.005      0.01
    768.36    768.42     0.005      0.07
    785.96    786.39      0.08      0.18
   934.056     934.1     0.006      0.08
   1120.29   1120.24     0.006      0.04
   1238.12   1238.15     0.007      0.08
    1377.7   1377.57     0.008      0.07
   1509.21   1509.06      0.01      0.15
   1729.59    1729.4     0.011       0.1
   1764.49   1764.49      0.01      0.05
   1847.43   1847.18     0.013      0.15
   2204.06   2203.84     0.022      0.11
